interaction_id,chain_id,protein_name,organism,num_residues
358,8iah_F,"Actin, cytoplasmic 1",Sus scrofa,375
3584,7bt7_C,"Actin, alpha skeletal muscle",Gallus gallus,377
3584,7bt7_D,"Actin, alpha skeletal muscle",Gallus gallus,377
3585,7bt7_C,"Actin, alpha skeletal muscle",Gallus gallus,377
3585,7bt7_E,"Actin, alpha skeletal muscle",Gallus gallus,377
3588,9p3d_Y,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3588,9p3d_Z,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3589,9p3d_Y,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3589,9p3d_a,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
359,8iah_E,"Actin, cytoplasmic 1",Sus scrofa,375
359,8iah_G,"Actin, cytoplasmic 1",Sus scrofa,375
3590,9p3d_Y,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3590,9p3d_j,Vibrio VopV,Vibrio cholerae,47
3591,9p3d_Y,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3591,9p3d_k,Vibrio VopV,Vibrio cholerae,47
3592,9p3d_Y,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3592,9p3d_l,Vibrio VopV,Vibrio cholerae,47
3594,9p1i_R,"Actin, cytoplasmic 1",Homo sapiens,375
3594,9p1i_T,"Actin, cytoplasmic 1",Homo sapiens,375
3595,9p1i_R,"Actin, cytoplasmic 1",Homo sapiens,375
3595,9p1i_W,"Actin, cytoplasmic 1",Homo sapiens,375
3596,9p1i_R,"Actin, cytoplasmic 1",Homo sapiens,375
3596,9p1i_X,"Actin, cytoplasmic 1",Homo sapiens,375
3597,9p1i_R,"Actin, cytoplasmic 1",Homo sapiens,375
3597,9p1i_c,VopV,Vibrio parahaemolyticus,2402
3598,9p1i_R,"Actin, cytoplasmic 1",Homo sapiens,375
3598,9p1i_f,VopV,Vibrio parahaemolyticus,2402
3599,9p1i_R,"Actin, cytoplasmic 1",Homo sapiens,375
3599,9p1i_i,VopV,Vibrio parahaemolyticus,2402
360,8iah_E,"Actin, cytoplasmic 1",Sus scrofa,375
360,8iah_O,Spectrin beta chain,Sus scrofa,2148
3602,6t25_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3602,6t25_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3606,7bt7_B,"Actin, alpha skeletal muscle",Gallus gallus,377
3606,7bt7_C,"Actin, alpha skeletal muscle",Gallus gallus,377
3607,7bt7_B,"Actin, alpha skeletal muscle",Gallus gallus,377
3607,7bt7_D,"Actin, alpha skeletal muscle",Gallus gallus,377
361,8iah_E,"Actin, cytoplasmic 1",Sus scrofa,375
361,8iah_Q,Spectrin beta chain,Sus scrofa,2148
3610,9p3d_X,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3610,9p3d_Y,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3611,9p3d_X,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3611,9p3d_Z,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3612,9p3d_X,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3612,9p3d_i,Vibrio VopV,Vibrio cholerae,47
3613,9p3d_X,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3613,9p3d_j,Vibrio VopV,Vibrio cholerae,47
3614,9p3d_X,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3614,9p3d_k,Vibrio VopV,Vibrio cholerae,47
3615,9p1i_Q,"Actin, cytoplasmic 1",Homo sapiens,375
3615,9p1i_R,"Actin, cytoplasmic 1",Homo sapiens,375
3616,9p1i_Q,"Actin, cytoplasmic 1",Homo sapiens,375
3616,9p1i_S,"Actin, cytoplasmic 1",Homo sapiens,375
3617,9p1i_Q,"Actin, cytoplasmic 1",Homo sapiens,375
3617,9p1i_T,"Actin, cytoplasmic 1",Homo sapiens,375
3618,9p1i_Q,"Actin, cytoplasmic 1",Homo sapiens,375
3618,9p1i_W,"Actin, cytoplasmic 1",Homo sapiens,375
3619,9p1i_Q,"Actin, cytoplasmic 1",Homo sapiens,375
3619,9p1i_c,VopV,Vibrio parahaemolyticus,2402
362,9hm9_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
362,9hm9_F,Inositol-trisphosphate 3-kinase A,Rattus norvegicus,21
3620,9p1i_Q,"Actin, cytoplasmic 1",Homo sapiens,375
3620,9p1i_f,VopV,Vibrio parahaemolyticus,2402
3621,9p1i_Q,"Actin, cytoplasmic 1",Homo sapiens,375
3621,9p1i_g,VopV,Vibrio parahaemolyticus,2402
3623,6t25_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3623,6t25_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3624,6t25_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3624,6t25_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3625,6t25_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3625,6t25_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3629,7bt7_A,"Actin, alpha skeletal muscle",Gallus gallus,377
3629,7bt7_B,"Actin, alpha skeletal muscle",Gallus gallus,377
363,9hm9_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
363,9hm9_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
3630,7bt7_A,"Actin, alpha skeletal muscle",Gallus gallus,377
3630,7bt7_C,"Actin, alpha skeletal muscle",Gallus gallus,377
3633,9p3d_W,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3633,9p3d_X,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3634,9p3d_W,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3634,9p3d_Y,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3635,9p3d_W,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3635,9p3d_h,Vibrio VopV,Vibrio cholerae,47
3636,9p3d_W,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3636,9p3d_i,Vibrio VopV,Vibrio cholerae,47
3637,9p3d_W,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3637,9p3d_j,Vibrio VopV,Vibrio cholerae,47
364,9hm9_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
364,9hm9_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
365,9hm9_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
365,9hm9_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
3651,6d8c_D,Filamin-A,Homo sapiens,306
3651,6d8c_H,"Actin, alpha skeletal muscle",Gallus gallus,375
3652,6d8c_A,Filamin-A,Homo sapiens,306
3652,6d8c_H,"Actin, alpha skeletal muscle",Gallus gallus,375
366,9hm9_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
366,9hm9_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
3660,9p3d_V,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3660,9p3d_W,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3661,9p3d_V,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3661,9p3d_X,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3662,9p3d_V,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3662,9p3d_g,Vibrio VopV,Vibrio cholerae,47
3663,9p3d_V,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3663,9p3d_h,Vibrio VopV,Vibrio cholerae,47
3664,9p3d_V,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3664,9p3d_i,Vibrio VopV,Vibrio cholerae,47
3672,6d8c_H,"Actin, alpha skeletal muscle",Gallus gallus,375
3672,6d8c_K,"Actin, alpha skeletal muscle",Gallus gallus,375
3673,6d8c_B,Filamin-A,Homo sapiens,306
3673,6d8c_K,"Actin, alpha skeletal muscle",Gallus gallus,375
3674,6d8c_C,Filamin-A,Homo sapiens,306
3674,6d8c_K,"Actin, alpha skeletal muscle",Gallus gallus,375
3679,7bti_D,"Actin, alpha skeletal muscle",Gallus gallus,377
3679,7bti_E,"Actin, alpha skeletal muscle",Gallus gallus,377
3682,9p3d_U,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3682,9p3d_V,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3683,9p3d_U,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3683,9p3d_W,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3684,9p3d_U,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3684,9p3d_f,Vibrio VopV,Vibrio cholerae,47
3685,9p3d_U,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3685,9p3d_g,Vibrio VopV,Vibrio cholerae,47
3686,9p3d_U,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3686,9p3d_h,Vibrio VopV,Vibrio cholerae,47
3695,6d8c_H,"Actin, alpha skeletal muscle",Gallus gallus,375
3695,6d8c_J,"Actin, alpha skeletal muscle",Gallus gallus,375
3696,6d8c_A,Filamin-A,Homo sapiens,306
3696,6d8c_J,"Actin, alpha skeletal muscle",Gallus gallus,375
3702,7bti_C,"Actin, alpha skeletal muscle",Gallus gallus,377
3702,7bti_D,"Actin, alpha skeletal muscle",Gallus gallus,377
3703,7bti_C,"Actin, alpha skeletal muscle",Gallus gallus,377
3703,7bti_E,"Actin, alpha skeletal muscle",Gallus gallus,377
3706,9p3d_T,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3706,9p3d_U,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3707,9p3d_T,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3707,9p3d_V,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3708,9p3d_T,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3708,9p3d_e,Vibrio VopV,Vibrio cholerae,47
3709,9p3d_T,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3709,9p3d_f,Vibrio VopV,Vibrio cholerae,47
3710,9p3d_T,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3710,9p3d_g,Vibrio VopV,Vibrio cholerae,47
3716,6d8c_K,"Actin, alpha skeletal muscle",Gallus gallus,375
3716,6d8c_M,"Actin, alpha skeletal muscle",Gallus gallus,375
3717,6d8c_H,"Actin, alpha skeletal muscle",Gallus gallus,375
3717,6d8c_M,"Actin, alpha skeletal muscle",Gallus gallus,375
3718,6d8c_D,Filamin-A,Homo sapiens,306
3718,6d8c_M,"Actin, alpha skeletal muscle",Gallus gallus,375
3719,6d8c_E,Filamin-A,Homo sapiens,306
3719,6d8c_M,"Actin, alpha skeletal muscle",Gallus gallus,375
3724,7bti_B,"Actin, alpha skeletal muscle",Gallus gallus,377
3724,7bti_C,"Actin, alpha skeletal muscle",Gallus gallus,377
3725,7bti_B,"Actin, alpha skeletal muscle",Gallus gallus,377
3725,7bti_D,"Actin, alpha skeletal muscle",Gallus gallus,377
3728,9p3d_S,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3728,9p3d_T,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3729,9p3d_S,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3729,9p3d_U,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3730,9p3d_S,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3730,9p3d_d,Vibrio VopV,Vibrio cholerae,47
3731,9p3d_S,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3731,9p3d_e,Vibrio VopV,Vibrio cholerae,47
3732,9p3d_S,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3732,9p3d_f,Vibrio VopV,Vibrio cholerae,47
3740,6d8c_J,"Actin, alpha skeletal muscle",Gallus gallus,375
3740,6d8c_L,"Actin, alpha skeletal muscle",Gallus gallus,375
3741,6d8c_K,"Actin, alpha skeletal muscle",Gallus gallus,375
3741,6d8c_L,"Actin, alpha skeletal muscle",Gallus gallus,375
3742,6d8c_H,"Actin, alpha skeletal muscle",Gallus gallus,375
3742,6d8c_L,"Actin, alpha skeletal muscle",Gallus gallus,375
3743,6d8c_C,Filamin-A,Homo sapiens,306
3743,6d8c_L,"Actin, alpha skeletal muscle",Gallus gallus,375
3746,7bti_A,"Actin, alpha skeletal muscle",Gallus gallus,377
3746,7bti_B,"Actin, alpha skeletal muscle",Gallus gallus,377
3747,7bti_A,"Actin, alpha skeletal muscle",Gallus gallus,377
3747,7bti_C,"Actin, alpha skeletal muscle",Gallus gallus,377
3749,9p3d_R,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3749,9p3d_S,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3750,9p3d_R,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3750,9p3d_T,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3751,9p3d_R,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3751,9p3d_c,Vibrio VopV,Vibrio cholerae,47
3752,9p3d_R,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3752,9p3d_d,Vibrio VopV,Vibrio cholerae,47
3753,9p3d_R,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3753,9p3d_e,Vibrio VopV,Vibrio cholerae,47
376,8vaa_C,"Actin, alpha skeletal muscle",Bos taurus,370
376,8vaa_D,"Actin, alpha skeletal muscle",Bos taurus,370
3768,6m5g_E,"Actin, alpha skeletal muscle",Gallus gallus,377
3768,6m5g_H,Utrophin,Homo sapiens,269
3769,9p3d_Q,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3769,9p3d_R,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
377,8vaa_C,"Actin, alpha skeletal muscle",Bos taurus,370
377,8vaa_E,"Actin, alpha skeletal muscle",Bos taurus,370
3770,9p3d_Q,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3770,9p3d_S,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3771,9p3d_Q,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3771,9p3d_c,Vibrio VopV,Vibrio cholerae,47
3772,9p3d_Q,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,372
3772,9p3d_d,Vibrio VopV,Vibrio cholerae,47
3780,5oof_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3780,5oof_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3786,6m5g_D,"Actin, alpha skeletal muscle",Gallus gallus,377
3786,6m5g_E,"Actin, alpha skeletal muscle",Gallus gallus,377
3787,6m5g_D,"Actin, alpha skeletal muscle",Gallus gallus,377
3787,6m5g_F,Utrophin,Homo sapiens,269
3793,5oof_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3793,5oof_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3794,5oof_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3794,5oof_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3795,8vfm_B,Cell invasion protein SipA,Salmonella,685
3795,8vfm_W,"Actin, alpha skeletal muscle",Gallus gallus,377
380,8iah_5,Dematin actin binding protein,Sus scrofa,405
380,8iah_D,"Actin, cytoplasmic 1",Sus scrofa,375
3800,6m5g_C,"Actin, alpha skeletal muscle",Gallus gallus,377
3800,6m5g_D,"Actin, alpha skeletal muscle",Gallus gallus,377
3801,6m5g_C,"Actin, alpha skeletal muscle",Gallus gallus,377
3801,6m5g_E,"Actin, alpha skeletal muscle",Gallus gallus,377
3802,6m5g_C,"Actin, alpha skeletal muscle",Gallus gallus,377
3802,6m5g_G,Utrophin,Homo sapiens,269
3803,6m5g_C,"Actin, alpha skeletal muscle",Gallus gallus,377
3803,6m5g_H,Utrophin,Homo sapiens,269
3806,8uz1_Q,"Actin, alpha skeletal muscle",Gallus gallus,372
3806,8uz1_R,"Actin, alpha skeletal muscle",Gallus gallus,372
3814,8dmy_C,"Actin, alpha cardiac muscle 1",Bos taurus,374
3814,8dmy_D,"Actin, alpha cardiac muscle 1",Bos taurus,374
3816,5oof_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3816,5oof_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3817,8vfm_A,Cell invasion protein SipA,Salmonella,685
3817,8vfm_U,"Actin, alpha skeletal muscle",Gallus gallus,377
3818,8vfm_C,Cell invasion protein SipA,Salmonella,685
3818,8vfm_U,"Actin, alpha skeletal muscle",Gallus gallus,377
3824,6m5g_B,"Actin, alpha skeletal muscle",Gallus gallus,377
3824,6m5g_C,"Actin, alpha skeletal muscle",Gallus gallus,377
3825,6m5g_B,"Actin, alpha skeletal muscle",Gallus gallus,377
3825,6m5g_D,"Actin, alpha skeletal muscle",Gallus gallus,377
3826,6m5g_B,"Actin, alpha skeletal muscle",Gallus gallus,377
3826,6m5g_F,Utrophin,Homo sapiens,269
3829,8uz1_P,"Actin, alpha skeletal muscle",Gallus gallus,372
3829,8uz1_Q,"Actin, alpha skeletal muscle",Gallus gallus,372
383,8iah_D,"Actin, cytoplasmic 1",Sus scrofa,375
383,8iah_E,"Actin, cytoplasmic 1",Sus scrofa,375
3830,8uz1_P,"Actin, alpha skeletal muscle",Gallus gallus,372
3830,8uz1_R,"Actin, alpha skeletal muscle",Gallus gallus,372
3837,8dmy_B,"Actin, alpha cardiac muscle 1",Bos taurus,374
3837,8dmy_C,"Actin, alpha cardiac muscle 1",Bos taurus,374
3838,5oof_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3838,5oof_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3839,5oof_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3839,5oof_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
384,8iah_D,"Actin, cytoplasmic 1",Sus scrofa,375
384,8iah_F,"Actin, cytoplasmic 1",Sus scrofa,375
3840,5oof_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3840,5oof_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3841,8vfm_A,Cell invasion protein SipA,Salmonella,685
3841,8vfm_S,"Actin, alpha skeletal muscle",Gallus gallus,377
3842,8vfm_C,Cell invasion protein SipA,Salmonella,685
3842,8vfm_S,"Actin, alpha skeletal muscle",Gallus gallus,377
3846,8vfm_S,"Actin, alpha skeletal muscle",Gallus gallus,377
3846,8vfm_U,"Actin, alpha skeletal muscle",Gallus gallus,377
3847,6m5g_A,"Actin, alpha skeletal muscle",Gallus gallus,377
3847,6m5g_B,"Actin, alpha skeletal muscle",Gallus gallus,377
3848,6m5g_A,"Actin, alpha skeletal muscle",Gallus gallus,377
3848,6m5g_C,"Actin, alpha skeletal muscle",Gallus gallus,377
3849,6m5g_A,"Actin, alpha skeletal muscle",Gallus gallus,377
3849,6m5g_G,Utrophin,Homo sapiens,269
385,8iah_D,"Actin, cytoplasmic 1",Sus scrofa,375
385,8iah_N,Spectrin beta chain,Sus scrofa,2148
3852,8uz1_O,"Actin, alpha skeletal muscle",Gallus gallus,372
3852,8uz1_P,"Actin, alpha skeletal muscle",Gallus gallus,372
3853,8uz1_O,"Actin, alpha skeletal muscle",Gallus gallus,372
3853,8uz1_Q,"Actin, alpha skeletal muscle",Gallus gallus,372
3855,8dmy_A,"Actin, alpha cardiac muscle 1",Bos taurus,374
3855,8dmy_B,"Actin, alpha cardiac muscle 1",Bos taurus,374
3856,8dmy_A,"Actin, alpha cardiac muscle 1",Bos taurus,374
3856,8dmy_C,"Actin, alpha cardiac muscle 1",Bos taurus,374
3857,8dmy_A,"Actin, alpha cardiac muscle 1",Bos taurus,374
3857,8dmy_D,"Actin, alpha cardiac muscle 1",Bos taurus,374
386,8iah_D,"Actin, cytoplasmic 1",Sus scrofa,375
386,8iah_P,Spectrin beta chain,Sus scrofa,2148
3861,8vfm_I,Cell invasion protein SipA,Salmonella,685
3861,8vfm_R,"Actin, alpha skeletal muscle",Gallus gallus,377
3868,8uz1_N,"Actin, alpha skeletal muscle",Gallus gallus,372
3868,8uz1_O,"Actin, alpha skeletal muscle",Gallus gallus,372
3869,8uz1_N,"Actin, alpha skeletal muscle",Gallus gallus,372
3869,8uz1_P,"Actin, alpha skeletal muscle",Gallus gallus,372
3875,5ooe_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3875,5ooe_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3876,8vfm_I,Cell invasion protein SipA,Salmonella,685
3876,8vfm_N,"Actin, alpha skeletal muscle",Gallus gallus,377
3878,8vfm_N,"Actin, alpha skeletal muscle",Gallus gallus,377
3878,8vfm_R,"Actin, alpha skeletal muscle",Gallus gallus,377
3879,8vfm_N,"Actin, alpha skeletal muscle",Gallus gallus,377
3879,8vfm_U,"Actin, alpha skeletal muscle",Gallus gallus,377
3882,6w17_K,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
3882,6w17_L,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
3885,8uz1_M,"Actin, alpha skeletal muscle",Gallus gallus,372
3885,8uz1_N,"Actin, alpha skeletal muscle",Gallus gallus,372
3886,8uz1_M,"Actin, alpha skeletal muscle",Gallus gallus,372
3886,8uz1_O,"Actin, alpha skeletal muscle",Gallus gallus,372
3890,9c21_E,"Actin, cytoplasmic 1",Rattus norvegicus,375
3890,9c21_F,"Actin, cytoplasmic 1",Rattus norvegicus,375
3893,9zbl_E,"Actin, alpha cardiac muscle 1",Homo sapiens,377
3893,9zbl_F,"Actin, alpha cardiac muscle 1",Homo sapiens,377
3896,8vfm_A,Cell invasion protein SipA,Salmonella,685
3896,8vfm_M,"Actin, alpha skeletal muscle",Gallus gallus,377
3897,8vfm_C,Cell invasion protein SipA,Salmonella,685
3897,8vfm_M,"Actin, alpha skeletal muscle",Gallus gallus,377
3899,8vfm_M,"Actin, alpha skeletal muscle",Gallus gallus,377
3899,8vfm_S,"Actin, alpha skeletal muscle",Gallus gallus,377
39,8c4e_F,"Actin, alpha skeletal muscle",Gallus gallus,377
39,8c4e_G,"Actin, alpha skeletal muscle",Gallus gallus,377
3900,8vfm_M,"Actin, alpha skeletal muscle",Gallus gallus,377
3900,8vfm_U,"Actin, alpha skeletal muscle",Gallus gallus,377
3901,8vfm_M,"Actin, alpha skeletal muscle",Gallus gallus,377
3901,8vfm_W,"Actin, alpha skeletal muscle",Gallus gallus,377
3902,6w17_B,Actin-related protein 2,Schizosaccharomyces pombe 972h-,390
3902,6w17_J,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
3904,6w17_J,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
3904,6w17_K,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
3905,6w17_J,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
3905,6w17_L,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
3908,8uz1_L,"Actin, alpha skeletal muscle",Gallus gallus,372
3908,8uz1_M,"Actin, alpha skeletal muscle",Gallus gallus,372
3909,8uz1_L,"Actin, alpha skeletal muscle",Gallus gallus,372
3909,8uz1_N,"Actin, alpha skeletal muscle",Gallus gallus,372
3912,9c21_D,"Actin, cytoplasmic 1",Rattus norvegicus,375
3912,9c21_E,"Actin, cytoplasmic 1",Rattus norvegicus,375
3915,9zbl_D,"Actin, alpha cardiac muscle 1",Homo sapiens,377
3915,9zbl_E,"Actin, alpha cardiac muscle 1",Homo sapiens,377
3916,9zbl_D,"Actin, alpha cardiac muscle 1",Homo sapiens,377
3916,9zbl_F,"Actin, alpha cardiac muscle 1",Homo sapiens,377
3918,5ooe_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3918,5ooe_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3919,5ooe_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3919,5ooe_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
3920,8vfm_A,Cell invasion protein SipA,Salmonella,685
3920,8vfm_L,"Actin, alpha skeletal muscle",Gallus gallus,377
3921,8vfm_I,Cell invasion protein SipA,Salmonella,685
3921,8vfm_L,"Actin, alpha skeletal muscle",Gallus gallus,377
3922,8vfm_L,"Actin, alpha skeletal muscle",Gallus gallus,377
3922,8vfm_N,"Actin, alpha skeletal muscle",Gallus gallus,377
3923,8vfm_L,"Actin, alpha skeletal muscle",Gallus gallus,377
3923,8vfm_R,"Actin, alpha skeletal muscle",Gallus gallus,377
3924,8vfm_L,"Actin, alpha skeletal muscle",Gallus gallus,377
3924,8vfm_S,"Actin, alpha skeletal muscle",Gallus gallus,377
3925,8vfm_L,"Actin, alpha skeletal muscle",Gallus gallus,377
3925,8vfm_U,"Actin, alpha skeletal muscle",Gallus gallus,377
3926,6w17_A,Actin-related protein 3,Schizosaccharomyces pombe 972h-,427
3926,6w17_I,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
3927,6w17_B,Actin-related protein 2,Schizosaccharomyces pombe 972h-,390
3927,6w17_I,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
3928,6w17_I,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
3928,6w17_J,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
3929,6w17_I,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
3929,6w17_K,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
3931,8uz1_K,"Actin, alpha skeletal muscle",Gallus gallus,372
3931,8uz1_L,"Actin, alpha skeletal muscle",Gallus gallus,372
3932,8uz1_K,"Actin, alpha skeletal muscle",Gallus gallus,372
3932,8uz1_M,"Actin, alpha skeletal muscle",Gallus gallus,372
3934,9c21_C,"Actin, cytoplasmic 1",Rattus norvegicus,375
3934,9c21_E,"Actin, cytoplasmic 1",Rattus norvegicus,375
3935,9c21_C,"Actin, cytoplasmic 1",Rattus norvegicus,375
3935,9c21_F,"Actin, cytoplasmic 1",Rattus norvegicus,375
3938,9zbl_C,"Actin, alpha cardiac muscle 1",Homo sapiens,377
